pdb,mhc_class,mhc_1_species,replication,pdb_date,job_name,cdr_rmsd,cdr_rmsd_af2_full,cdr_rmsd_af2_trim,docking_rmsd_boltz_0,cdr_rmsd_boltz_0,peptide_rmsd_boltz_0,mhc_rmsd_boltz_0,tcr_rmsd_boltz_0,docking_rmsd_boltz_1,cdr_rmsd_boltz_1,peptide_rmsd_boltz_1,mhc_rmsd_boltz_1,tcr_rmsd_boltz_1,docking_rmsd_boltz_2,cdr_rmsd_boltz_2,peptide_rmsd_boltz_2,mhc_rmsd_boltz_2,tcr_rmsd_boltz_2,docking_rmsd_boltz_3,cdr_rmsd_boltz_3,peptide_rmsd_boltz_3,mhc_rmsd_boltz_3,tcr_rmsd_boltz_3,docking_rmsd_boltz_4,cdr_rmsd_boltz_4,peptide_rmsd_boltz_4,mhc_rmsd_boltz_4,tcr_rmsd_boltz_4
3qib,II,mouse,true,2011-04-27T00:00:00.000000+0000,b489849c25dae3cc8563dcb75eab006a,1.1,1.48,1.77,0.2768024213879708,0.326606907426556,0.2989730994230631,0.3897241409659286,0.2970501843334137,0.2656606152453018,0.30646491134605375,0.2823592258408291,0.45526498556250283,0.27571485901092263,0.21990611563456705,0.2757284629748634,0.24332615168720012,0.47802655163585045,0.2724676725729682,0.23738438868418835,0.28501264800870457,0.2594812519100928,0.42154197960032075,0.25111440938992396,0.274457024691463,0.31016409844664417,0.23460546499959048,0.48564921723615145,0.2526919987148773
3qiu,II,mouse,true,2011-04-27T00:00:00.000000+0000,34cd94e7a475a777e50d86a7e8171cdb,0.71,1.08,1.69,0.39067287540193096,0.3705581251667262,0.20711905140248957,0.7202939412873473,0.2695385104588912,0.2970279690355676,0.3068637638817352,0.18394769918684198,0.7369318261161849,0.2698551573083668,0.413247164238653,0.37595451082453707,0.21330283697002655,0.7168831302648065,0.2655369421412401,0.3434785791938516,0.31892197358533003,0.16246834214551617,0.6879247827013262,0.25081389655043024,0.28065749614802016,0.2788947582293623,0.17807047473713786,0.7158355518081914,0.24883820508037743
3rgv,I,mouse,true,2011-07-20T00:00:00.000000+0000,94e74c761233bf24fb99b5de8aa56a8b,,,,0.31369786527761956,0.3802921459469441,0.26001570246193084,0.7706945218289443,0.2802592932258526,0.39605058382059705,0.4371804021930539,0.28265594282382217,0.7865076620206316,0.2847359378252702,0.5775868174703832,0.6067134536353461,0.2571255195282467,0.6591139079704825,0.25909517750726074,0.5661019463261158,0.592804043229692,0.28534562308879613,0.7243379881313184,0.25056565788332125,0.33531364913990214,0.39464649828015863,0.3221054610505303,0.617927126250034,0.2654523438762783
3sjv,I,human,true,2012-02-29T00:00:00.000000+0000,c854b8291ed2e4ea245a6551c71e1a7b,4.62,8.81,16.29,0.6558251142153858,0.8561676372035856,0.28181794619646056,1.7676750709328712,1.0349063843479474,0.7022579219308474,0.8453423243864727,0.30767007227187376,1.9289408050661863,0.9915206400198591,0.691097768775985,0.8171499809970192,0.32291598537595595,1.9184228661631835,0.9462509820291992,0.7303326271167517,0.9240474027328132,0.26094593689543294,1.6789106558406575,0.9519948792688631,0.6774659144880536,0.8418435747347228,0.3436601705049014,1.8830169054897616,0.8495938322660148
3uts,I,human,true,2012-01-25T00:00:00.000000+0000,9f4000a12f9ac519e827f738fd43d938,,,,0.9880639246800541,0.9379724104458569,0.3928581444816714,0.8000525926484794,0.571454446583572,1.2943346885428406,1.1995265797594046,0.42407544285819143,0.7869091272000663,0.5649695299695421,0.9295080103308542,0.8922447735856043,0.3984195797197837,0.8301558363741188,0.5728794538912994,0.9569572238161823,0.902777546971604,0.3940037210547395,0.7566998603577804,0.4890099697363879,1.463172915785855,1.3713005928324982,0.36013226328020126,0.7793038754894057,0.5040028519591232
3utt,I,human,true,2012-01-25T00:00:00.000000+0000,7c094d156b9bddc827746ca5d9f39b4a,6.9,30.25,19.82,3.1388401553147953,2.928843842577574,0.7545540036564706,1.0069893386631084,0.8078006739717126,2.9703872556216604,2.7615548687457823,0.7320226014356811,0.9094901032469697,0.7854245072555078,3.2655452810704233,3.113598679258554,0.7597203456442171,0.9114950648998987,0.7698361273832856,2.874061689106517,2.7121230996697436,0.7589614173973008,0.9798949840990747,0.807193105141978,2.690256371564521,2.5200733390906116,0.7601715290701765,0.878127539014634,0.8654054086092862
3vxm,I,human,true,2013-10-23T00:00:00.000000+0000,c7d998b59a8543d7d9dd1fa06c1782fa,5.19,20.74,28.74,2.0747578855952162,1.937112845896241,0.5255192358400537,0.5996568191282837,0.360425243951553,1.43154277694841,1.438197743905827,0.4295767555483551,0.7203851346237142,0.3904789131146015,1.8410289076825688,1.7639109429843356,0.45820858486851623,0.7103920664752501,0.35897468355796563,2.215988513234436,2.021844730120156,0.35229128675696325,0.7208271141422271,0.4059076254453855,2.3985877274815746,2.2500586063684866,0.5537593506421105,0.6928391364318782,0.36366951095713435
3vxr,I,human,true,2013-10-23T00:00:00.000000+0000,7e861fa6aef80607cf8daf51385313bb,,,,0.8780442926542449,0.8413889454739325,0.4374010924013991,0.8340894394925692,0.5205176777251976,0.852572479329,0.8243250988947778,0.4331397179798955,0.9246855531814845,0.5577788723760585,0.8751182579690227,0.8392388957625488,0.471708243361168,0.7063545307298835,0.5314243350895975,0.5933245523368521,0.6312169448096976,0.4039460884716488,0.6879076100488485,0.5175366965176756,0.854219757853634,0.8407494226613076,0.4436049641603865,0.7878518603506676,0.4508742895518846
3vxs,I,human,true,2013-10-23T00:00:00.000000+0000,81926c1d318e57bbee02e0aade2dcafe,1.42,3.5,2.47,0.46405534386527036,0.44257730888310315,0.3982526657315696,0.7366258896109442,0.2363065846350358,0.34706452183938574,0.35204933279061634,0.35243307600709317,0.7096679103330644,0.26834782564994086,0.4039367314609714,0.39376897368197017,0.41512386941071416,0.6550288491536767,0.2691953883219091,0.34521840253821107,0.34347843853724414,0.3752712801032884,0.5239653216208496,0.2539784258898654,0.28147731567788314,0.29048562665222466,0.35168561885618294,0.7555029197878633,0.24978834093977564
3vxu,I,human,true,2013-10-23T00:00:00.000000+0000,b6c72fc8b56f724a992af291053fe2e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3w0w,I,human,true,2013-11-06T00:00:00.000000+0000,6e662204f25eeee38979d2a29a7b2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e41,II,human,true,2012-08-29T00:00:00.000000+0000,ede489eca3223add3c0f6f3fe7c0ac21,2.76,1.83,3.08,0.40693432718368316,0.43874632608314657,0.30139173299187877,0.46834051520815173,0.47552065951327144,0.45759306250351756,0.49939191468765676,0.2956279729876271,0.4401046592146448,0.47113698518360764,0.4134930569405984,0.46636402050552433,0.30973797175796547,0.3911762566294908,0.4683209141365607,0.44367764543720073,0.4664583501512444,0.3530352740131678,0.40489493779265434,0.4655524695352102,0.5143982738023692,0.541213658402611,0.36917063595680205,0.4507177750574366,0.48554603553530606
4eup,I,human,true,2013-05-01T00:00:00.000000+0000,980671c28e640c5e24bb57aacb27440e,2.68,2.28,2.26,1.700979847011281,2.419965721424784,0.5702092429157254,0.5958360214113011,0.9187633494627313,1.5776569963730258,2.284709952179956,0.5647312223601191,0.7157218637992591,0.8958794079798889,1.6283150591281828,2.262826452875926,0.5883194034324468,0.6482087713138994,0.9225815283537426,1.6350395724300146,2.278192794285583,0.6121559150440028,0.6029247372010853,0.8945205623168541,1.3820422171259807,2.0616226699995135,0.5454903501860192,0.5596724894445662,0.8386877286144099
4ftv,I,human,true,2013-07-03T00:00:00.000000+0000,fa22b47443596c5feb6e91e134a5af9a,,,,0.4046822840629904,0.4159718596240429,0.19369517470429712,0.41298807613252947,0.5845330959290392,0.2591236226009309,0.31112544287858185,0.20585748737720985,0.429490835373811,0.6386680996205147,0.29254231461753005,0.33556986944726885,0.2035728900644811,0.47071536458115104,0.6262514867112248,0.3045869244940601,0.35578092209264467,0.20645163164267907,0.36615434728221524,0.6037398998015424,0.18858827635542602,0.2692284200589734,0.22012192949800735,0.4166391412135881,0.6341453060619837
4g8g,I,human,true,2013-03-20T00:00:00.000000+0000,e17af8be0476a6764706feea2fbf5d86,,,,0.3979218126825954,0.4224995748731665,0.22295868952111106,0.504607968054653,0.25552440550823463,0.3299293089966198,0.36625512378688496,0.21316049508247364,0.573767152487843,0.29610839302147757,0.25053541569878857,0.32031011759162903,0.22754302178021307,0.6336858305337416,0.26017743202855353,0.3310220534010854,0.3707370301278553,0.22014408516212447,0.6430154291133939,0.29914778311923584,0.4094539844397586,0.41271053364426974,0.2140592924390539,0.5342677423761731,0.26743851861219775
4g9f,I,human,true,2013-03-20T00:00:00.000000+0000,e4b5f5d3fe2db2bca11a951f2b263c2e,9.55,13.88,49.05,0.4014487729119111,0.43637082327270477,0.16833375531761866,0.6981169033301492,0.2921830239070761,0.401391247850622,0.4195048766894835,0.1526675577899269,0.6832325041802193,0.31503226374628485,0.6941110429709159,0.7031271625160743,0.14933801282123108,0.6597136732002016,0.38274230155543965,0.39954713166739286,0.4325179074181749,0.1487189671455073,0.6948724983665149,0.3337708159098624,0.5420971494376471,0.5971672618215866,0.14410460232633057,0.6343418972981221,0.31804233358028183
4gg6,II,human,true,2012-10-24T00:00:00.000000+0000,b5ec30ac0b4c692dfe9e87af386815a8,2.53,2.66,10.29,0.8509023338639109,0.9264262033129194,0.4312834982097739,1.4009291289700332,0.46504680514839103,1.0516943758075576,1.061268252083418,0.4942686972567892,1.4508450808394366,0.47319077468365645,1.294494495831183,1.2899538808777005,0.4542106743697941,1.278489447808472,0.4539893733128142,1.1140153860709894,1.149855309628468,0.3871996682533947,1.3624219719010344,0.5084589354696034,0.7887407150476533,0.8725341399138352,0.5616456574799022,1.2643770340516483,0.4550743412016601
4jfd,I,human,true,2013-05-29T00:00:00.000000+0000,a95cf2c77a50957127da622928535b4f,,,,0.2429851229638526,0.2717215318877333,0.11778008314546914,1.23231145051032,0.2496354073523434,0.17523883687579322,0.2275392551150372,0.13736205501581886,1.2949398128351026,0.2333315770326958,0.2303852210803861,0.26802401103527973,0.12882404379389692,1.2480837023860591,0.2530362368963156,0.24594731319239363,0.29083196921120946,0.10781598520477013,1.2835658078943473,0.2469820618494384,0.14739307264618537,0.22170618173266984,0.1253902037742926,1.2297890783853396,0.23581582835881246
4jfe,I,human,true,2013-05-29T00:00:00.000000+0000,04155fc8d8ffc7bb3cad0f358c8ae051,,,,0.29216258262535694,0.3291215564424727,0.17076109071603945,0.9514999557785588,0.18568059816089355,0.1923354422622348,0.23209926155701047,0.17005985469570203,0.9730185257966468,0.17518070083693318,0.23143979624811994,0.2805720321446394,0.1717004647889426,0.9755957297473891,0.19205348329182673,0.2165122000133298,0.27653845794280085,0.14924699422322596,0.9936165914523789,0.16788399733732598,0.13690342659638707,0.18359991251829408,0.16287108936774158,0.9789815513965074,0.18497455776629676
4jff,I,human,true,2013-05-29T00:00:00.000000+0000,1c773837774793466b6fee096a4a2663,,,,0.14680952090188748,0.2104018248711472,0.16753821735322208,1.0258519367211247,0.23838379025082107,0.2423343818306888,0.3194750501652331,0.16018594691106336,1.105280815068811,0.26065163644236233,0.2231232358377064,0.2881760246772082,0.1707548047104005,1.087108524530215,0.26454098311290086,0.18418463000833818,0.22981684186556883,0.15798247810960225,1.086482466987845,0.26991153894776293,0.23094604108700745,0.27628212527096646,0.1918383080198499,1.0770586252812224,0.25447750615423664
4jrx,I,human,true,2013-04-10T00:00:00.000000+0000,d9194c7792356a4f8a1aae2c23658109,7.66,1.09,6.34,0.8410262092298914,0.9111699949274522,0.23318800086313457,1.0048140128220324,0.49995619508933403,0.5032081674900117,0.6178818627122736,0.1810644668300461,0.924554596278833,0.5000776342513379,0.6397915335518694,0.7215714658477076,0.21475499118471691,0.9460344796617627,0.5729643054807901,0.531409426003009,0.610167964344176,0.1835269972938102,1.0407886652292406,0.5161955533811394,0.7116604151311569,0.7623371779921227,0.24722577023211698,1.0860640504913022,0.5899527637068247
4jry,I,human,true,2013-04-10T00:00:00.000000+0000,55a9d2b5b3e215b38d2d8abf5fa07c30,,,,14.109277043458116,14.381505164603375,0.6064476665145221,0.9492483458475816,1.0112849285277545,14.262476681169431,14.41658558410975,0.4635194479711505,0.9197706722537,1.0327024818846189,14.110962926531666,14.261022330545622,0.6233891972818567,0.8636508164740138,0.9838257196891348,14.206266821599913,14.305380192051269,0.5609365026819034,0.790377564823735,0.9195960836190493,14.246402868235965,14.393856409371157,0.5443197680963727,0.8898424847824978,1.0000607147608522
4l3e,I,human,true,2014-06-11T00:00:00.000000+0000,a5601135ab9f38ca476713a3acb4b76c,,,,0.22983697354830065,0.27865390811272,0.18165287270479405,0.562952213177556,0.384149937221397,0.21572659724115084,0.28468078844046896,0.2003324410763785,0.5804299039108595,0.39299379730596,0.3538548305635489,0.3931926454712198,0.21205067072984207,0.5670101238529879,0.3981167652889378,0.2934732427556308,0.35389127358978695,0.19864035388873652,0.5977324317633524,0.40641393595710695,0.2497772709826614,0.2881403262336772,0.19680599474309607,0.5866476216479702,0.3898568478713181
4mji,I,human,true,2014-05-28T00:00:00.000000+0000,63af3b7cef5861cb92c7aeb123078efb,1.97,1.19,8.42,0.6895612496465793,0.714521708293382,0.33389039854410707,0.6496306020307078,0.44750194086640177,0.7133452565618282,0.7250428054752596,0.30861137596573557,0.6434483964001932,0.41877833412149607,0.6527084233416134,0.6913986625164169,0.3297522756398233,0.5558752831109672,0.42542934194571014,0.661972318810507,0.6921555082437032,0.3054905200564578,0.5922272265142469,0.4412007223902611,0.6240665663080041,0.6583227725594313,0.31331318986308887,0.6095918024103397,0.40061272607256987
4ms8,I,mouse,true,2014-09-24T00:00:00.000000+0000,636daa7463120f9f69cf621f7a783b67,,,,4.100427122388142,3.8778769397942807,0.5552669764621394,0.5518683336336311,0.4332569750592117,4.164563772387704,3.9160173906008433,0.5405579858166671,0.5358246742836316,0.4595703219124155,4.144459642523634,3.878364505694128,0.4946366456316126,0.5357268792862061,0.4506297092235916,4.250508201961507,3.996885122992442,0.5308476063612586,0.5958183934069468,0.4809918771003395,3.5923910082980512,3.388080889251753,0.5545128824481877,0.5364409508812603,0.445105120150456
4ozf,II,human,true,2014-04-16T00:00:00.000000+0000,d93006b1f8486fa30c1801fca9df94e0,2.96,7.62,3.67,0.765999574157568,0.829965694380281,0.8220232243010944,0.6641414908144905,0.33940554485350133,0.5203976377752073,0.5572470209849646,0.8398460307884069,0.5849386436110786,0.4156347455958255,0.7057832953838766,0.7121847868679371,0.8240925397966552,0.7237836514099831,0.5244872441013839,0.5016593647515488,0.5855898499375906,0.7537769013577068,0.6147800093968205,0.3995554540042139,0.6503421217558815,0.7182955407517766,0.8250409878562202,0.6117885429420302,0.41835748020548813
4ozg,II,human,true,2014-04-16T00:00:00.000000+0000,1085fc3fbc808d3d3fc5b01bd79465b3,,,,0.8424406581307731,0.8681865246238604,0.6422419447531487,0.6731082756641374,0.5740538850097018,0.9426589602210106,0.9741212906348397,0.6317763422252872,0.7708372536138244,0.6775247317794321,0.7858113315436784,0.8354435601670157,0.8013011816011948,0.7062914388691044,0.5914158659314582,0.9667145274208765,1.022268523681013,0.6797666306346783,0.6406202031574445,0.5852939054204819,0.825727612524273,0.8770275128017205,0.6159781650124335,0.6604058222303968,0.6225317372411299
4ozh,II,human,true,2014-04-16T00:00:00.000000+0000,283ed0ae690764a5b44e92a6a33ab4f9,,,,1.4389592676370853,1.4446476572682163,0.697035422305803,0.6430644986229108,0.6107523330570552,1.4578097724675476,1.435016088287701,0.7051775888140296,0.6120072795773497,0.6072885945106241,1.2928735590524811,1.2776538478992954,0.7111944860699756,0.6042666385320576,0.6345254061866301,1.4298846806321215,1.4274941450360676,0.6812439828069277,0.659318916868758,0.6098372251069444,1.498345173235632,1.46398081592392,0.6722128834960855,0.6668448667521187,0.5600026508861444
4p2o,II,mouse,true,2014-05-21T00:00:00.000000+0000,817759ba776138bd1ab4cdcb4e75c975,2.3,1.7,2.45,0.7970747442215137,1.0876082812665655,0.4630670800346614,0.6068289750680452,0.5775074286388487,0.7809538845964143,1.0881746331457958,0.577543069635987,0.41016951118312694,0.574332768726703,0.7258758453337743,1.0601912352613876,0.3276810392821175,0.42999150792876695,0.5694747075670357,0.7564720585891122,1.0717014392179771,0.5949909075751981,0.47560707038253786,0.5938152880756845,0.7272847924945702,1.0669536128001116,0.5749718539748939,0.44191438314949755,0.5463142004728071
4p2q,II,mouse,true,2014-05-21T00:00:00.000000+0000,ea34cc4c78cb978a7c6d3d85e6b34f52,2.64,1.41,2.88,0.26260929691047147,0.2839284505475802,0.1707469310471386,0.6824253230514561,0.2816350240755831,0.3429835545738009,0.3080735064967553,0.20780525099377464,0.6688030072984669,0.2812828064403447,0.29338111066703904,0.3138333998455526,0.24067038969808657,0.7057984559148478,0.2891584398656363,0.383803950472689,0.3700463075340959,0.21647068548339915,0.7260637552351636,0.32717627769185503,0.3479654080618987,0.3647673303462007,0.1774587062145494,0.654394970373227,0.3091890103619067
4p2r,II,mouse,true,2014-05-21T00:00:00.000000+0000,9cc37e276b5f586187992bff648f7a8f,2.88,1.08,1.48,0.29931119418484575,0.2943507424193371,0.12983191201921698,0.6845782448062578,0.3305117356267496,0.31043897364783657,0.3390726044917886,0.17083648971962354,0.66216613541241,0.249382315839931,0.4135671133045415,0.45419779425429946,0.11605434185299421,0.653559353836216,0.2582300067519658,0.24894521363595354,0.27955248670554655,0.12185794526248866,0.6948937917438337,0.25241359370561134,0.22590661677132967,0.2565312199072556,0.1259484399841071,0.6578398231932236,0.2393941431145761
4prh,I,human,true,2014-04-30T00:00:00.000000+0000,458c6fbad05fe7a08d52011820cce0a2,,,,0.4116239364638161,0.4441804282076547,0.2474838702859079,0.8296755345628408,0.31135725393039554,0.43928455330377125,0.4553495847134543,0.2728153853019037,0.666439982256772,0.3324958760061482,0.4949978983810218,0.5162424670487523,0.2660790892506246,0.6892813317336516,0.28482754637814445,0.49135282170813027,0.488951156647825,0.28115185768384043,0.8722374382461455,0.31308040497397915,0.4404429323120443,0.4802061228911586,0.26357853537092885,0.7701426249567542,0.2983781030062728
4pri,I,human,true,2014-04-16T00:00:00.000000+0000,c087748a5f9776a88d33a51f7e037d64,,,,0.3334701288114178,0.3954293725147657,0.3651767838677092,1.102072198077582,0.31831490025827525,0.6364624792578211,0.6507671538621878,0.3425482970688976,1.122864559542822,0.2749212414701797,0.2580145664134444,0.3085616576891629,0.3115526744513219,1.1319000706389228,0.2944339768166553,0.7164653151217732,0.7601691284554267,0.3115779187584652,1.060129005264297,0.28178363944116885,0.4150507420047191,0.4653545868866607,0.3254121628728466,1.0429285038760767,0.2647666239459647
4prp,I,human,true,2014-04-16T00:00:00.000000+0000,16982ba6d1598536b870356af4b18bff,,,,0.26053517732835463,0.3041878384980644,0.24078226452342721,0.8693610573053249,0.29705438355990926,0.4140279083597476,0.43576261526782034,0.2391777598821088,0.9911398706783479,0.3157692995047701,0.4685429554916538,0.4656132564711027,0.23841130277153202,0.921491667845283,0.3213809273357749,0.301597670162986,0.3369480558885999,0.1836398945852118,0.8851406289377037,0.33988738072295177,0.48780771091808833,0.48499870662676936,0.2706744725132462,0.8956198319785834,0.34816306160347393
4qok,I,human,true,2014-12-17T00:00:00.000000+0000,52cb1f596abaa200029667837a5ffdd8,,,,0.45853793652340213,0.5402023011377541,0.19183764256847935,0.7171607416485463,0.3220768671699329,0.4464355458895959,0.506834626165796,0.18801037853133404,0.763714966258393,0.338558809879676,0.5220352510363411,0.611769534527659,0.17702756320067733,0.837739275708812,0.7542160140409636,0.3584381686752828,0.44226270781851523,0.18187723753455878,0.7816226725003279,0.7835439777181816,0.3728671934034646,0.47379587363718023,0.20911014620761317,0.750172111815076,0.7663414142642715
4y19,II,human,true,2015-09-23T00:00:00.000000+0000,826e68300da5fb9e117b773d3226d26b,,,,1.0289143577564601,1.1884683213562985,0.32476198716941335,0.9810709835207572,0.38332637919501583,1.1775067060970812,1.3344135965743056,0.29515684834465844,0.8188890970994834,0.401579342290163,1.284832772066213,1.283189242100824,0.3160931715118557,0.9313614530920199,0.37443131513979966,0.9226674705068025,1.0368866195557023,0.34655496474910585,0.8895320246202448,0.35804889186880506,1.331235354613731,1.3417425211459633,0.3448162584938462,0.8991759561190097,0.4786610997524746
4y1a,II,human,true,2015-09-23T00:00:00.000000+0000,a457979c0e81298b9436b8aaf3c97811,,,,27.229894187007485,26.210027868612272,0.718123659346009,0.7180742952629511,0.8735288280464157,28.30272724425829,26.219385685332085,0.5690469936505059,0.7292901310845853,0.9230959431551824,28.636567062451025,26.517123279322643,0.5580352003142619,0.6821031386935427,0.836252760942999,28.378412098265084,26.268214832850166,0.5799500443559392,0.7812031654019085,0.826190971086273,28.423900206320106,26.354648455711462,0.6365324561045892,0.7103034870219134,0.8228847501555907
4z7u,II,human,true,2015-06-03T00:00:00.000000+0000,57e9fef25d478b8cd29022c80b471bf7,1.9,1.66,4.41,0.7173507372068305,0.8949181633543936,0.29483426036809934,0.6495905024350775,0.6413319151418932,0.9121502549448859,1.0730422470280652,0.2511463759856731,0.6867980492084726,0.6858006915247437,0.38353804582516193,0.538183240653733,0.21282055906116396,0.6826940028106966,0.6823077080527179,0.697769700246065,0.8537391900181249,0.3305293569064854,0.6971247789208771,0.708365211825188,0.6205321986407413,0.7904858648737445,0.333353783020936,0.7016615882758324,0.8802543385901811
4z7v,II,human,true,2015-06-03T00:00:00.000000+0000,2eea29073169046664ee5b26b8d7911b,2.35,2.0,4.12,0.5044767305242653,0.6017556732942034,0.3754810125622983,0.701389286280517,0.7847359047003662,0.7792506600681087,0.796736676818476,0.35898182038558774,0.7834613524403065,0.79994187928096,0.5048455335365644,0.6470123558956185,0.3959299546625209,0.748698529647389,0.76276078103896,0.6411970291125115,0.7416534185708472,0.44061741954843014,0.705990977895345,0.8091150053366727,0.6708851901386631,0.7636502876516454,0.4052217605782972,0.6981197014769853,0.7816660027318133
4z7w,II,human,true,2015-06-03T00:00:00.000000+0000,f2722e04bff9231af2be5cd297ead3b5,2.92,4.86,1.71,0.6205204599990227,0.7589248348256538,0.7186462570342237,0.6779319603916311,0.6287300107782665,0.5724134522680808,0.6672948524091584,0.7478618509537632,0.7149033562670488,0.5769913779538292,0.33280048784327937,0.499773617310711,0.734095921211486,0.6647226997761623,0.5651062734857419,0.3743644757217906,0.5004261588332878,0.7233388685887923,0.753099129629798,0.6127099049882785,0.6803493090323235,0.7377941550122752,0.7316236061895284,0.6604508314446309,0.6136067575084232
5brz,I,human,true,2016-03-02T00:00:00.000000+0000,eefc7e74a2abc77fb3caf6c4bd932ea8,4.45,29.81,38.26,0.667203560212146,0.6979652646349314,0.32978187523580355,0.43499936055433586,0.28789365025635566,0.7725428973779502,0.8105576592304589,0.34534698209527376,0.3086204040275362,0.260003959220553,0.6368852528188673,0.6517808532501737,0.3404775559276118,0.44344126341533463,0.2731588056708877,0.6224863847065275,0.6418027214040423,0.319921756413574,0.3655673894561205,0.22834009559923568,0.508403933493921,0.5535724610679961,0.27746268719539097,0.37601288428839863,0.3004289149020579
5bs0,I,human,true,2016-03-02T00:00:00.000000+0000,fb5f870f6de7a25ad6e717e51c3f7748,4.94,30.43,33.37,0.35205319740911933,0.3592138531784395,0.25258776278307626,0.26779101709099606,0.19656221516988834,0.40354334236938355,0.40907287495508343,0.2877100408445499,0.30309518213664227,0.21535932368624242,0.41092308105901554,0.4072969297227605,0.23794880840424007,0.27832720972637964,0.2163514422374849,0.3079084946857235,0.3242432758887922,0.24998298832257124,0.3563067863907874,0.24374923857176178,0.364052018636726,0.3723854844363547,0.2494529884218844,0.35436338964405345,0.1998537482653351
5c07,I,human,true,2016-05-04T00:00:00.000000+0000,dcc9a6ee8ef25c11b8351ffe600e6567,5.93,31.4,23.51,0.4093064587060412,0.44449695254903704,0.19174755894317308,0.5510665415632667,0.248942604777362,0.31841574301876874,0.3148130606327996,0.16731632857845494,0.5011999513804332,0.20816784774128028,0.3633603014357185,0.3766595702400307,0.184275780320199,0.3744060179331556,0.22686692541832365,0.2977706157329034,0.3122692826193558,0.18540503437286934,0.548292489764575,0.21867702644092377,0.17549348235784137,0.22043289691347873,0.16575703804507544,0.436418230302755,0.25521251147251917
5c08,I,human,true,2016-05-04T00:00:00.000000+0000,1f3b3c83f10fe434d3ed9a2aac42426c,6.05,31.62,27.46,0.4296905711033245,0.42007701464112546,0.14122992692090697,0.5351410680613734,0.30901890349969263,0.19947923402385548,0.24216732161276602,0.12661206382336088,0.5974925865834247,0.2690115863917459,0.19915341559924885,0.2589713057719679,0.15564960870780167,0.5897020230115673,0.30330923512815194,0.40069904960836783,0.4108549405689074,0.1412835743603037,0.5905620595576209,0.36683792195135856,0.4004136858739038,0.3989298759179585,0.09950244923985369,0.6007224284349024,0.3138612359657902
5c09,I,human,true,2016-05-04T00:00:00.000000+0000,17c45215a25c7ea7a36697c862ecc882,2.71,26.58,29.18,0.36594951674767545,0.3994427353711482,0.21624987007607216,0.5479227829478684,0.2792005133280838,0.2834447260016568,0.3007815814302919,0.1982160433319682,0.5065164844306546,0.28592658638227875,0.3691660085595719,0.4010678394875906,0.2601429189130004,0.4434500922383313,0.2748670775030803,0.23333128278377674,0.28478818899851,0.1729262952980932,0.45502556843894765,0.2719882083993662,0.3804291918206516,0.3990383473832882,0.2260149302463113,0.4510850004671242,0.27446245510361883
5c0a,I,human,true,2016-05-04T00:00:00.000000+0000,62b106b2429df88b17c71c32af99456b,2.41,30.89,24.93,0.559195544613557,0.566115595306714,0.1430410756435963,0.41919663416667624,0.22829950734595583,0.5082106581652247,0.5259823765907433,0.1630056030656647,0.3658793479920178,0.2849314113694547,0.5473274383310635,0.5483904814513662,0.16480755285316295,0.4323677705130648,0.2592233643216374,0.6705784016674419,0.636515741265356,0.141610398305798,0.5089287111026456,0.2644299363465764,0.5436302358868105,0.5499966054049196,0.13657416177540577,0.44113269335868094,0.2555670950581424
5c0b,I,human,true,2016-05-04T00:00:00.000000+0000,3e76347df6b364d2e2069393b5e41f1b,5.78,31.69,32.11,0.22745448757152126,0.2594933734045175,0.16665732142879877,0.2861524541712844,0.2707700643147042,0.18902386452442027,0.2344911287332579,0.198430338928577,0.25306529540120837,0.23779732179416155,0.1849971160172151,0.2536550818543646,0.1724138087391279,0.28121372539374256,0.23644308341415204,0.2746345889811328,0.2854001432252494,0.1747037479029587,0.26505551686147255,0.24351016344569087,0.20253618824514738,0.24934771613542003,0.18379349688258503,0.32455592993063087,0.24985128223714517
5c0c,I,human,true,2016-05-04T00:00:00.000000+0000,1f258846805df2ff13e55c952e940d21,6.16,31.25,25.45,0.4231001817512737,0.461469713310209,0.1641334561875305,0.4721126381513808,0.5377513872305885,0.4021769939811164,0.4187823448962775,0.18729780643076802,0.48767971179591507,0.5612849190882802,0.34315808946367315,0.3896529864486585,0.1841239229903441,0.5170143104765702,0.5511299327486496,0.41557694156999153,0.45802508903261163,0.1668960322194517,0.5223279287683077,0.5471033453265377,0.34913288317822067,0.382675567554938,0.15972063015527563,0.4723663974817508,0.5496602044438653
5d2l,I,human,true,2015-10-07T00:00:00.000000+0000,8a30b2ac290620d70cf7d5eb6a341e7f,3.01,19.87,18.68,3.0002733369236356,2.873442688868229,0.6786677743154305,0.9943647261324802,1.2007320717658094,1.7965287136431773,1.9480278164275766,0.6528388738792678,0.8710054916771565,1.0678105388389303,3.0557633499704475,3.1105055595268767,0.6775082866416848,1.1506599165221683,1.343320376745233,2.272270651533836,2.328273170161766,0.5371411287371928,0.9315138734452616,1.1050252450768439,1.951954673071819,2.1452287178354776,0.6061491892323702,0.9838005910704284,1.1948021363994104
